lineId,lineName,startNode,startName,stopNode,stopName
116812115334926265,3984云横1线,117375065288346358,陕西.青云电厂0号启备变-高,117375065288346358,陕西.青云电厂0号启备变-高
116812115334926336,3865谷庄1线,117375065288346393,陕西.云谷变2号主变-高,117375065288343634,陕西.庄头变1号主变-高
116812115334926340,3S1734谷沣2线,117375065288346393,陕西.云谷变2号主变-高,117375065288343697,陕西.沣河变1号主变-高
116812115334926344,3S1735谷瑞1线,117375065288346393,陕西.云谷变2号主变-高,117375065288348271,陕西.瑞良变2号主变-高
116812115334926345,3S2210乾瑞1线,117375065288345060,陕西.乾县变1号站用变-高,117375065288348271,陕西.瑞良变2号主变-高
116812115334926400,31727聂怀1线,117375065288344021,陕西.聂刘变1号主变-高,117375065288346431,陕西.怀德电厂0号启备变-高
116812115334926401,31727怀聂1线,117375065288346431,陕西.怀德电厂0号启备变-高,117375065288344021,陕西.聂刘变1号主变-高
116812115334926424,3S1737延朱线,117375065288344910,陕西.延安变1号主变-高,117375065288343981,陕西.朱家变1号主变-高
116812115334926425,3S1737朱延线,117375065288343981,陕西.朱家变1号主变-高,117375065288344910,陕西.延安变1号主变-高
116812115334926490,3S1801江鹤线,117375065288346519,陕西.丹江电厂0号启备变-高,117375065288346015,陕西.鹤城变1号主变-高
116812115334926492,3S1802江张1线,117375065288346519,陕西.丹江电厂0号启备变-高,117375065288343731,陕西.张村变1号主变-高
116812115334926493,31617张鹤1线,117375065288343731,陕西.张村变1号主变-高,117375065288346015,陕西.鹤城变1号主变-高
116812115334926514,3S1805游宝1线,117375065288346561,陕西.麟游电厂0号启备变-高,117375065288345518,陕西.宝鸡换流站#1站用变
116812115334926515,3S1805宝游1线,117375065288345518,陕西.宝鸡换流站#1站用变,117375065288346561,陕西.麟游电厂0号启备变-高
116812115334926536,31517郡郝线,117375065288346565,陕西.上郡变1号主变-高,117375065288344703,陕西.郝家变1号主变-高
116812115334926538,30711郡神线,117375065288346565,陕西.上郡变1号主变-高,117375065288343628,陕西.神木变1号主变-高
116812115334926552,3S1807夏渠线,117375065288347255,陕西.路渠变1号主变-高,117375065288346599,陕西.夏州变1号站用变-高
116812115334926554,31537夏尖线,117375065288346599,陕西.夏州变1号站用变-高,117375065288346247,陕西.尖山变2号主变-高
116812115334926556,3S1808夏边1线,117375065288346599,陕西.夏州变1号站用变-高,117375065288345637,陕西.定边变1号主变-高
116812115334926560,3156夏永1线,117375065288346599,陕西.夏州变1号站用变-高,117375065288348217,陕西.永康变1号主变-高
116812115334926564,3155夏统1线,117375065288346599,陕西.夏州变1号站用变-高,117375065288346459,陕西.统万变1号主变-高
116812115334926568,3S1804边公线,117375065288345637,陕西.定边变1号主变-高,117375065288347827,陕西.公布井变1号主变-高
116812115334926569,3S1804公边线,117375065288347827,陕西.公布井变1号主变-高,117375065288345637,陕西.定边变1号主变-高
116812115334926605,3S1811泾聂1线,117375065288346683,陕西.泾渭变1号站用变-高,117375065288344021,陕西.聂刘变1号主变-高
116812115334926611,3S1922泾奥1线,117375065288346683,陕西.泾渭变1号站用变-高,117375065288346886,陕西.奥体变1号主变-高
116812115334926615,3S2203泾腾1线,117375065288346683,陕西.泾渭变1号站用变-高,117375065288348255,陕西.腾飞变2号主变-高
116812115334926617,3S1816泾富2线,117375065288346683,陕西.泾渭变1号站用变-高,117375065288346003,陕西.富平变1号主变-高
116812115334926623,3S1814泾化线,117375065288346683,陕西.泾渭变1号站用变-高,117375065288345394,陕西.煤化变1号主变-高
116812115334926631,3S2205泾玄2线,117375065288346683,陕西.泾渭变1号站用变-高,117375065288348618,陕西.玄武变1号主变-高
116812115334926634,3S2204泾玄1(泾林段)线,117375065288346683,陕西.泾渭变1号站用变-高,117375065288349010,陕西.林溪林溪高抗站
116812115334926695,3S1907洛壶2线,117375065288345312,陕西.洛川变#1站用,117375065288347835,陕西.壶口变1号主变-高
116812115334926701,3S1903朱肤1线,117375065288343981,陕西.朱家变1号主变-高,117375065288346777,陕西.肤施变1号主变-高
116812115334926702,3S1903肤朱1线,117375065288346777,陕西.肤施变1号主变-高,117375065288343981,陕西.朱家变1号主变-高
116812115334926705,3S1910方崖牵1线,117375065288347410,陕西.方河变2号主变-高,117375065288344910,陕西.延安变1号主变-高
116812115334926711,30540方统线,117375065288347410,陕西.方河变2号主变-高,117375065288346459,陕西.统万变1号主变-高
116812115334926713,3S1905肤壶1线,117375065288346777,陕西.肤施变1号主变-高,117375065288347835,陕西.壶口变1号主变-高
116812115334926714,3S1905壶肤1线,117375065288347835,陕西.壶口变1号主变-高,117375065288346777,陕西.肤施变1号主变-高
116812115334926727,3S1901方永1线,117375065288347410,陕西.方河变2号主变-高,117375065288348217,陕西.永康变1号主变-高
116812115334926785,3S1901永方1线,117375065288348217,陕西.永康变1号主变-高,117375065288347410,陕西.方河变2号主变-高
116812115334926798,3S2101乐林1线,117375065288346827,陕西.乐天电厂0号启备变-高,117375065288349010,陕西.林溪林溪高抗站
116812115334926800,3S1920乐渭1线,117375065288346827,陕西.乐天电厂0号启备变-高,117375065288343691,陕西.渭南变1号主变-高
116812115334926804,30524乐北2线,117375065288346827,陕西.乐天电厂0号启备变-高,117375065288343737,陕西.北郊变1号主变-高
116812115334926836,3S1906壶洛1线,117375065288347835,陕西.壶口变1号主变-高,117375065288345312,陕西.洛川变#1站用
116812115334926839,3995栖硖1线,117375065288346853,陕西.栖凤变1号主变-高,117375065288344996,陕西.硖石变1号主变-高
116812115334926841,3S1926栖汉1线,117375065288346853,陕西.栖凤变1号主变-高,117375065288343676,陕西.汉中变1号主变-高
116812115334926859,3S1929山训3线,117375065288349008,陕西.南山变1号主变,117375065288346865,陕西.训善变1号主变-高
116812115334926860,3S1929训山3线,117375065288346865,陕西.训善变1号主变-高,117375065288349008,陕西.南山变1号主变
116812115334926897,31118沙当1线,117375065288346879,陕西.沙井变2号主变-高,117375065288344962,陕西.大保当变1号主变-高
116812115334926901,3S2016沙凯1线,117375065288346879,陕西.沙井变2号主变-高,117375065288348643,陕西.凯歌变1号主变-高
116812115334926975,3S1922奥泾1线,117375065288346886,陕西.奥体变1号主变-高,117375065288346683,陕西.泾渭变1号站用变-高
116812115334926979,30830奥北1线,117375065288346886,陕西.奥体变1号主变-高,117375065288343737,陕西.北郊变1号主变-高
116812115334927045,3S2012稷乾2线,117375065288347015,陕西.后稷变2号主变-高,117375065288345060,陕西.乾县变1号站用变-高
116812115334927046,3S2012乾稷2线,117375065288345060,陕西.乾县变1号站用变-高,117375065288347015,陕西.后稷变2号主变-高
116812115334927059,3S2004月喜线,117375065288347030,陕西.月河变1号主变-高,117375065288343972,陕西.喜河电厂1号主变-高
116812115334927063,31732安康1线,117375065288347030,陕西.月河变1号主变-高,117375065288343836,陕西.安康电厂1号主变-高
116812115334927085,3S2013曹夏1线,117375065288347042,陕西.曹城变1号主变-高,117375065288346599,陕西.夏州变1号站用变-高
116812115334927086,3S2013夏曹1线,117375065288346599,陕西.夏州变1号站用变-高,117375065288347042,陕西.曹城变1号主变-高
116812115334927129,3S2099万桥线,117375065288347087,陕西.万泉变1号主变-高,117375065288343562,陕西.桥陵变1号主变-高
116812115334927131,30620万蒲线,117375065288347087,陕西.万泉变1号主变-高,117375065288343823,陕西.蒲城电厂1号甲启备变-高
116812115334927191,3S2303朔凯1线,117375065288347139,陕西.朔方变1号站用变-高,117375065288348643,陕西.凯歌变1号主变-高
116812115334927195,3S1924朔神1线,117375065288347139,陕西.朔方变1号站用变-高,117375065288343628,陕西.神木变1号主变-高
116812115334927199,3S2113朔郡线,117375065288347139,陕西.朔方变1号站用变-高,117375065288346565,陕西.上郡变1号主变-高
116812115334927200,3S2113郡朔线,117375065288346565,陕西.上郡变1号主变-高,117375065288347139,陕西.朔方变1号站用变-高
116812115334927233,3S2015永白2线,117375065288348217,陕西.永康变1号主变-高,117375065288347398,陕西.白石变2号主变-高
116812115334927234,3S2015白永2线,117375065288347398,陕西.白石变2号主变-高,117375065288348217,陕西.永康变1号主变-高
116812115334927430,3S2101林乐1线,117375065288349010,陕西.林溪林溪高抗站,117375065288346827,陕西.乐天电厂0号启备变-高
116812115334927432,3866林北1线,117375065288349010,陕西.林溪林溪高抗站,117375065288343737,陕西.北郊变1号主变-高
116812115334927455,30830奥北1(奥林段)线,117375065288346886,陕西.奥体变1号主变-高,117375065288349010,陕西.林溪林溪高抗站
116812115334927487,3S2019屏香1线,117375065288347497,陕西.锦屏变1号主变-高,117375065288345499,陕西.香溪变1号主变-高
116812115334927488,3S2019香屏1线,117375065288345499,陕西.香溪变1号主变-高,117375065288347497,陕西.锦屏变1号主变-高
116812115334927495,3S2103寨训1线,117375065288343966,陕西.河寨变1号主变-高,117375065288346865,陕西.训善变1号主变-高
116812115334927654,3S2110澎池1线,117375065288346865,陕西.训善变1号主变-高,117375065288343963,陕西.池阳变1号主变-高
116812115334927669,3S2108澎沣1线,117375065288346865,陕西.训善变1号主变-高,117375065288343697,陕西.沣河变1号主变-高
116812115334927677,3911澎热1线,117375065288346865,陕西.训善变1号主变-高,117375065288344658,陕西.渭河热电厂0号启备变-高
116812115334927905,3S2115春信1线,117375065288347840,陕西.春光变1号主变-高,117375065288345320,陕西.信义变#1站用变
116812115334927906,3S2115信春1线,117375065288345320,陕西.信义变#1站用变,117375065288347840,陕西.春光变1号主变-高
116812115334928177,3S2201红寨1线,117375065288348220,陕西.红光变1号主变-高,117375065288343966,陕西.河寨变1号主变-高
116812115334928178,3S2201寨红1线,117375065288343966,陕西.河寨变1号主变-高,117375065288348220,陕西.红光变1号主变-高
116812115334928183,31534元郡线,117375065288345719,陕西.新元洁能电厂0号启备变-高,117375065288346565,陕西.上郡变1号主变-高
116812115334928184,31534郡元线,117375065288346565,陕西.上郡变1号主变-高,117375065288345719,陕西.新元洁能电厂0号启备变-高
116812115334928223,3S2206潼信1线,117375065288348203,陕西.潼关变1号主变-高,117375065288345320,陕西.信义变#1站用变
116812115334928231,3S2209潼秦线,117375065288348203,陕西.潼关变1号主变-高,117375065288343612,陕西.秦岭二厂7号联变-高
116812115334928233,3S2208潼罗线,117375065288348203,陕西.潼关变1号主变-高,117375065288343667,陕西.罗敷变1号主变-高
116812115334928264,3S2205玄泾2线,117375065288348618,陕西.玄武变1号主变-高,117375065288346683,陕西.泾渭变1号站用变-高
116812115334928393,3S2205泾玄2(玄林段)线,117375065288348618,陕西.玄武变1号主变-高,117375065288349010,陕西.林溪林溪高抗站
116812115334928417,3S2203腾泾1线,117375065288348255,陕西.腾飞变2号主变-高,117375065288346683,陕西.泾渭变1号站用变-高
116812115334928419,3S1815腾富1线,117375065288348255,陕西.腾飞变2号主变-高,117375065288346003,陕西.富平变1号主变-高
116812115334928471,3S2210瑞乾1线,117375065288348271,陕西.瑞良变2号主变-高,117375065288345060,陕西.乾县变1号站用变-高
116812115334928475,3S1735瑞谷1线,117375065288348271,陕西.瑞良变2号主变-高,117375065288346393,陕西.云谷变2号主变-高
116812115334928479,3S2212瑞渡线,117375065288348271,陕西.瑞良变2号主变-高,117375065288344799,陕西.古渡变1号主变-高
116812115334928480,3S2212渡瑞线,117375065288344799,陕西.古渡变1号主变-高,117375065288348271,陕西.瑞良变2号主变-高
116812115334928500,3S2106聂桃2线,117375065288344021,陕西.聂刘变1号主变-高,117375065288345009,陕西.桃曲变1号主变-高
116812115334928508,3066牧洋1线,117375065288348333,陕西.牧马河变1号主变-高,117375065288343661,陕西.洋县变1号主变-高
116812115334928511,3S2213牧喜线,117375065288348333,陕西.牧马河变1号主变-高,117375065288343972,陕西.喜河电厂1号主变-高
116812115334928540,30712正池线,117375065288344660,陕西.渭河二厂1号启备变-高,117375065288343963,陕西.池阳变1号主变-高
116812115334928542,3S2107正聂线,117375065288344660,陕西.渭河二厂1号启备变-高,117375065288344021,陕西.聂刘变1号主变-高
116812115334928597,3S2398滩榆1线,117375065288348473,陕西.曹家滩变1号主变-高,117375065288343598,陕西.榆林变1号主变-高
116812115334928600,30541榆当2线,117375065288343598,陕西.榆林变1号主变-高,117375065288344962,陕西.大保当变1号主变-高
116812115334928601,30541滩当2线,117375065288348473,陕西.曹家滩变1号主变-高,117375065288344962,陕西.大保当变1号主变-高
116812115334928605,3S2394滩拉线,117375065288348473,陕西.曹家滩变1号主变-高,117375065288348993,陕西.石拉界变1号主变-高
116812115334928607,3S2395滩摆线,117375065288348473,陕西.曹家滩变1号主变-高,117375065288348970,陕西.摆言变1号主变-高
116812115334928637,3S2301泰蒲线,117375065288348485,陕西.泰陵变1号主变-高,117375065288343823,陕西.蒲城电厂1号甲启备变-高
116812115334928638,3S2301蒲泰线,117375065288347779,陕西.蒲城电厂1号厂用变-高,117375065288348485,陕西.泰陵变1号主变-高
116812115334928643,30859美上2线,117375065288348525,陕西.美玉变2号主变-高,117375065288345509,陕西.上苑变1号主变-高
116812115334928645,3S2302美信2线,117375065288348525,陕西.美玉变2号主变-高,117375065288345320,陕西.信义变#1站用变
116812115334928719,3S2306陈雍1线,117375065288348576,陕西.陈仓变1号主变-高,117375065288343585,陕西.雍城变1号主变-高
116812115334928727,3S2305陈归线,117375065288348576,陕西.陈仓变1号主变-高,117375065288346275,陕西.归心变1号主变-高
116812115334928791,3S2303凯朔1线,117375065288348643,陕西.凯歌变1号主变-高,117375065288347139,陕西.朔方变1号站用变-高
116812115334928795,3S2016凯沙1线,117375065288348643,陕西.凯歌变1号主变-高,117375065288346879,陕西.沙井变2号主变-高
116812115334928845,3S2308五春线,117375065288348679,陕西.五泉变1号主变-高,117375065288347840,陕西.春光变1号主变-高
116812115334928846,3S2308春五线,117375065288347840,陕西.春光变1号主变-高,117375065288348679,陕西.五泉变1号主变-高
116812115334928854,3S2309山阳1线,117375065288349008,陕西.南山变1号主变,117375065288345553,陕西.略阳电厂1号启备变-高
116812115334928903,榆林南1线,117375065288345316,陕西.榆横变#1站用,117375065288343598,陕西.榆林变1号主变-高
116812115334928929,30858泉信1线,117375065288348832,陕西.灵泉变1号主变-高,117375065288345320,陕西.信义变#1站用变
116812115334928930,30858泉信1线,117375065288347087,陕西.万泉变1号主变-高,117375065288345320,陕西.信义变#1站用变
116812115334928933,3S2314泉美2线,117375065288348832,陕西.灵泉变1号主变-高,117375065288348525,陕西.美玉变2号主变-高
116812115334928934,3S2314美泉2线,117375065288348525,陕西.美玉变2号主变-高,117375065288348832,陕西.灵泉变1号主变-高
116812115334928935,3S2313泉上1线,117375065288348832,陕西.灵泉变1号主变-高,117375065288345509,陕西.上苑变1号主变-高
116812115334928936,3S2313上泉1线,117375065288345509,陕西.上苑变1号主变-高,117375065288343827,陕西.石泉电厂1号主变-高
116812115334928937,3S2312泉咸线,117375065288348832,陕西.灵泉变1号主变-高,117375065288345400,陕西.咸林变2号主变-高
116812115334928939,3861泉代线,117375065288348832,陕西.灵泉变1号主变-高,117375065288344935,陕西.代王变1号主变-高
116812115334929023,3S2311关宝线,117375065288348943,陕西.关山变1号主变-高,117375065288345518,陕西.宝鸡换流站#1站用变
116812115334929024,3S2311宝关线,117375065288345518,陕西.宝鸡换流站#1站用变,117375065288348943,陕西.关山变1号主变-高
116812115334929037,3S2315梁朱1线,117375065288348960,陕西.梁家和变2号主变-高,117375065288343981,陕西.朱家变1号主变-高
116812115334929038,3S2315朱梁1线,117375065288343981,陕西.朱家变1号主变-高,117375065288348960,陕西.梁家和变2号主变-高
116812115334929041,30835梁绥线,117375065288348960,陕西.梁家和变2号主变-高,117375065288344662,陕西.绥德变1号主变-高
116812115334929042,30835绥梁线,117375065288344662,陕西.绥德变1号主变-高,117375065288348960,陕西.梁家和变2号主变-高
116812115334929071,3S2395摆滩线,117375065288348970,陕西.摆言变1号主变-高,117375065288348473,陕西.曹家滩变1号主变-高
116812115334929073,3S2394拉滩线,117375065288348993,陕西.石拉界变1号主变-高,117375065288348473,陕西.曹家滩变1号主变-高
116812115334929075,3S2401慧正线,117375065288349004,陕西.昭慧变2号主变-高,117375065288344822,陕西.顺正变1号主变-高
116812115334929076,3S2401慧正线,117375065288349004,陕西.昭慧变2号主变-高,117375065288344660,陕西.渭河二厂1号启备变-高
116812115334929077,3S2107慧聂线,117375065288349004,陕西.昭慧变2号主变-高,117375065288344021,陕西.聂刘变1号主变-高
116812115334929079,3S2402慧泾1线,117375065288349004,陕西.昭慧变2号主变-高,117375065288346683,陕西.泾渭变1号站用变-高
116812115334922251,3864马陈2线,117375065288343556,陕西.马营变1号主变-高,117375065288348576,陕西.陈仓变1号主变-高
116812115334924326,7091彬乾1线,115967690404798226,陕西.彬长电厂#1机组厂高变等值负荷,117375065288345060,陕西.乾县变1号站用变-高
116812115334924329,7092乾彬2线,117375065288345060,陕西.乾县变1号站用变-高,115967690404798226,陕西.彬长电厂#1机组厂高变等值负荷
116812115334924513,7099乾宝1线,117375065288345060,陕西.乾县变1号站用变-高,117375065288345518,陕西.宝鸡换流站#1站用变
116812115334924585,7101乾泾1线,117375065288345060,陕西.乾县变1号站用变-高,117375065288346683,陕西.泾渭变1号站用变-高
116812115334924808,7112洛信2线,117375065288345312,陕西.洛川变#1站用,117375065288345320,陕西.信义变#1站用变
116812115334924886,7118洛横2线,117375065288345312,陕西.洛川变#1站用,117375065288345316,陕西.榆横变#1站用
116812115334924892,7119信秦线,117375065288345320,陕西.信义变#1站用变,117375065288343612,陕西.秦岭二厂7号联变-高
116812115334925412,71411宝山1线,117375065288345518,陕西.宝鸡换流站#1站用变,117375065288349008,陕西.南山变1号主变
116812115334925413,71412山信1线,117375065288349008,陕西.南山变1号主变,117375065288345320,陕西.信义变#1站用变
116812115334925414,71412信山1线,117375065288345320,陕西.信义变#1站用变,117375065288349008,陕西.南山变1号主变
116812115334925545,72017横朔1线,117375065288345316,陕西.榆横变#1站用,117375065288347139,陕西.朔方变1号站用变-高
116812115334925546,7156店朔线,115967690404798288,陕西.店塔电厂#1机组厂高变等值负荷,117375065288347139,陕西.朔方变1号站用变-高
116812115334926542,71821洛道1线,117375065288345312,陕西.洛川变#1站用,117375065288349012,陕西.秦道变
116812115334926543,71821道洛1线,117375065288349012,陕西.秦道变,117375065288345312,陕西.洛川变#1站用
116812115334926544,71817横夏1线,117375065288345316,陕西.榆横变#1站用,117375065288346599,陕西.夏州变1号站用变-高
116812115334926545,71817夏横1线,117375065288346599,陕西.夏州变1号站用变-高,117375065288345316,陕西.榆横变#1站用
116812115334926548,71819夏道1线,117375065288346599,陕西.夏州变1号站用变-高,117375065288349012,陕西.秦道变
116812115334926549,71819道夏1线,117375065288349012,陕西.秦道变,117375065288346599,陕西.夏州变1号站用变-高
116812115334926582,7191道泾1线,117375065288349012,陕西.秦道变,117375065288346683,陕西.泾渭变1号站用变-高
116812115334926583,7191泾道1线,117375065288346683,陕西.泾渭变1号站用变-高,117375065288349012,陕西.秦道变
116812115334926635,7101泾乾1线,117375065288346683,陕西.泾渭变1号站用变-高,117375065288345060,陕西.乾县变1号站用变-高
116812115334927181,72019朔横3线,117375065288347139,陕西.朔方变1号站用变-高,117375065288345316,陕西.榆横变#1站用
116812115334927187,7156朔店线,117375065288347139,陕西.朔方变1号站用变-高,115967690404798288,陕西.店塔电厂#1机组厂高变等值负荷
116812115334927189,7214朔陕2线,117375065288347139,陕西.朔方变1号站用变-高,117375065288347546,陕西.陕北换流站1号站用变-高
116812115334927513,7213陕朔1线,117375065288347546,陕西.陕北换流站1号站用变-高,117375065288347139,陕西.朔方变1号站用变-高
